Time [ms],ACC_X [mg],ACC_Y [mg],ACC_Z [mg],GYRO_X [dps],GYRO_Y [dps],GYRO_Z [dps],MAG_X [uT],MAG_Y [uT],MAG_Z [uT]
1108659200.0,-210.449203,-354.980438,781.249939,-5.870229,-0.778626,8.343512,-13.650001,-49.050003,26.250002
1108837120.0,-456.054657,-881.835876,534.667969,-4.610687,-2.977099,4.709924,-11.55,-49.650002,22.200001
1109754880.0,-293.457031,-598.632813,716.308533,-1.885496,-5.335878,2.564885,-11.1,-49.200001,22.650002
1109930112.0,-545.898438,-781.73822,516.601563,-7.519084,-0.48855,5.694656,-10.950001,-50.700001,22.050001
1110107392.0,-262.207031,-423.339813,827.636658,-0.21374,-7.045802,6.832061,-10.200001,-49.800003,22.5
1110283392.0,-541.503906,-719.23822,601.074219,-12.152672,3.145038,5.091603,-10.5,-49.500004,20.550001
1110459136.0,-208.007797,-751.464783,554.6875,2.48855,-7.251908,4.061069,-10.200001,-49.500004,21.300001
1110636544.0,-334.960907,-464.355438,709.472595,-10.328244,1.870229,4.099236,-10.35,-49.650002,21.150002
1110811392.0,-403.320282,-684.570251,766.11322,-3.259542,-1.267176,4.725191,-9.3,-50.850002,19.950001
1110986496.0,-319.824219,-758.789001,529.296875,-3.748092,-1.748092,4.992366,-8.700001,-49.800003,20.25
1111163520.0,-507.812469,-736.328064,677.734314,-2.419847,-1.641221,2.816794,-9.450001,-51.000004,19.5
1111338368.0,-299.316406,-772.460876,595.214844,0.007634,-0.847328,2.946565,-6.45,-49.800003,19.800001
1112348032.0,-315.917969,-670.898376,692.871033,-1.832061,-1.473282,2.572519,-6.15,-50.100002,18.900002
1112521088.0,-375.976532,-558.105469,667.480408,-4.099236,2.442748,3.145038,-6.6,-50.400002,18.450001
1112697216.0,-546.875,-615.722656,756.347595,-3.435115,-0.198473,2.610687,-6.9,-50.100002,19.200001
1112870528.0,-317.382813,-728.515564,732.421814,-3.526718,2.083969,5.59542,-6.75,-50.250004,18.0
1113043712.0,-410.644501,-667.968689,703.124939,-5.38168,-0.381679,3.114504,-7.5,-50.250004,18.75
1113218944.0,-329.589813,-672.851501,648.437439,-8.030535,-0.549618,0.175573,-5.55,-50.700001,18.0
1113392384.0,-683.593689,-486.328094,625.976563,-5.732824,0.816794,3.992366,-6.9,-50.100002,18.900002
1113565696.0,-393.554657,-699.218689,554.199219,-6.183206,-0.022901,4.59542,-6.45,-50.250004,18.75
1113740800.0,-500.488251,-631.347656,547.851563,-4.175572,-1.221374,4.793893,-6.0,-49.800003,18.0
1113915392.0,-397.460907,-800.292908,763.183533,1.030534,-3.091603,7.427481,-4.8,-50.250004,17.550001
1114856960.0,-647.460876,-673.828064,771.484314,-0.938931,-3.51145,3.908397,-3.75,-50.700001,16.5
1115034112.0,-452.636688,-621.582031,708.496033,-2.923664,0.793893,6.641222,-3.3,-49.050003,17.25
1115208832.0,-415.527313,-651.367126,628.90625,-7.022901,2.061069,0.587786,-2.55,-49.500004,15.750001
1115384320.0,-497.070282,-560.546875,486.816376,-2.709924,1.091603,4.251908,-2.25,-49.500004,15.3
1115562496.0,-319.335938,-819.335876,566.40625,-2.854962,0.816794,3.816794,-3.0,-51.000004,15.750001
1115738368.0,-494.628876,-643.066345,581.542969,-1.870229,0.70229,3.053435,-3.3,-50.700001,16.050001
1115913856.0,-396.484344,-729.492126,713.378845,-0.755725,0.877863,2.931298,-2.55,-49.050003,15.000001
1116091520.0,-544.433594,-759.277283,714.355408,-0.839695,0.320611,4.366412,-2.55,-49.500004,16.800001
1116267136.0,-281.738281,-733.886658,744.628845,-2.923664,3.656489,5.114504,-2.4,-50.400002,15.900001
1116442752.0,-367.675751,-583.007813,567.382813,-1.900763,-1.076336,0.89313,-0.3,-49.050003,15.750001
1117360256.0,-409.179657,-676.26947,691.406189,-0.725191,2.923664,1.0,-1.5,-49.800003,14.250001
1117536256.0,-605.46875,-645.996033,711.914001,-0.923664,-0.412214,0.580153,-2.4,-49.200001,15.900001
1117712640.0,-626.953125,-475.585907,595.214844,-5.412214,5.137404,5.053435,-0.9,-49.650002,16.650002
1117890432.0,-428.710907,-705.566345,582.03125,-6.549618,3.70229,2.183206,-1.5,-49.050003,16.5
1118066816.0,-434.570282,-590.332031,495.117157,-2.282443,0.458015,-0.038168,-1.2,-49.650002,16.200001
1118243200.0,-282.714844,-637.207031,543.457031,0.977099,2.366412,1.748092,-1.8,-48.300003,15.750001
1118422656.0,-248.04686,-751.464783,696.777283,1.175573,-1.229008,-1.221374,-1.2,-48.900002,15.150001
1118599424.0,-362.304657,-520.019531,621.582031,-0.770992,1.091603,0.992366,-1.8,-49.800003,15.750001
1118776576.0,-331.054657,-754.39447,637.207031,-4.251908,4.358778,-1.091603,-0.15,-48.900002,15.900001
1118955776.0,-609.375,-490.234344,576.660156,-3.083969,4.717557,-0.251908,-0.9,-49.200001,15.150001
1119946496.0,-410.156219,-770.996033,526.855469,-2.938931,1.870229,0.221374,-0.9,-49.200001,15.150001
1120123776.0,-338.867157,-725.097595,531.25,-1.694656,0.709924,-1.854962,0.15,-50.100002,14.700001
1120302208.0,-301.757813,-619.140625,579.589844,-0.198473,2.091603,0.167939,-1.2,-48.900002,15.450001
1120479360.0,-163.085922,-861.816345,743.652283,2.572519,-1.076336,0.78626,-0.3,-49.500004,15.750001
1120656640.0,-472.656219,-637.207031,655.273376,-2.175573,2.114504,0.755725,-1.05,-50.250004,15.750001
1120835200.0,-316.40625,-756.347595,610.351563,-3.412214,4.290076,2.503817,-1.05,-49.050003,15.3
1121012096.0,-361.816376,-849.609314,594.238281,-3.618321,3.885496,0.0,-1.2,-48.600002,15.750001
1121189120.0,-518.554688,-624.023438,607.421875,0.557252,2.122137,0.358779,-1.2,-49.200001,15.150001
1121368704.0,-444.335907,-794.921814,678.222595,1.068702,4.076336,-0.358779,-1.95,-49.200001,16.650002
1121544832.0,-313.476563,-870.605408,651.855408,0.122137,1.59542,0.061069,-0.3,-51.000004,16.5
1122464768.0,-355.468719,-757.812439,626.464844,0.954198,2.175573,2.580153,-0.9,-50.400002,15.150001
1122640640.0,-166.992172,-845.214783,734.374939,0.183206,1.946565,-0.458015,-2.25,-49.800003,16.050001
1122817280.0,-432.617157,-633.789063,693.847595,-2.969466,3.221374,-1.519084,-1.65,-48.900002,15.150001
1122996096.0,-424.804657,-712.402283,546.875,-3.290076,5.687023,2.694656,0.0,-49.050003,14.250001
1123172736.0,-313.476563,-881.347595,607.910156,-1.717557,3.770992,0.503817,-0.45,-49.650002,15.450001
1123349376.0,-530.761719,-644.042908,586.914063,0.732824,2.19084,-1.824427,-0.45,-48.450001,15.150001
1123528064.0,-454.101532,-557.128906,607.910156,2.259542,4.435114,0.954198,-0.45,-49.650002,15.150001
1123704832.0,-505.371063,-648.92572,666.503845,-2.862595,1.900763,1.305344,-1.2,-49.650002,16.200001
1123881472.0,-571.777344,-585.9375,539.550781,-2.458015,4.442748,-1.641221,-1.05,-49.500004,15.000001
1124060800.0,-406.738251,-576.660156,661.621033,-3.664122,3.160305,1.045802,-0.45,-50.850002,15.450001
1125051648.0,-488.769501,-926.757751,509.765594,2.389313,2.091603,1.244275,0.0,-50.700001,15.000001
1125228928.0,-179.687485,-394.531219,532.226563,-7.503817,6.458015,0.076336,-0.9,-48.450001,15.150001
1125408128.0,-604.003906,-934.08197,588.867188,4.519084,-1.480916,0.80916,-1.2,-49.650002,15.900001
1125585536.0,-227.050766,-708.984314,574.21875,-9.297709,7.274809,1.870229,-2.25,-49.500004,15.3
1125762944.0,-393.066376,-477.050751,685.546814,1.251908,-0.038168,-2.083969,-1.8,-49.050003,15.3
1125942528.0,-545.898438,-901.855408,523.925781,-1.648855,3.709924,0.274809,-1.5,-49.800003,15.3
1126120320.0,-252.441391,-312.5,592.285156,-4.335878,6.717557,-0.839695,-0.75,-49.050003,16.5
1126297984.0,-436.035126,-573.730469,601.074219,3.458015,-1.740458,-1.198473,-0.3,-48.600002,16.800001
1126477312.0,-376.953094,-735.839783,474.121063,-7.221374,5.625954,-1.870229,-0.15,-50.400002,15.450001
1126654592.0,-559.570313,-971.679626,761.718689,3.885496,-0.145038,-0.015267,-0.9,-49.200001,15.900001
1127647872.0,-462.890594,-941.406189,667.480408,-7.847328,6.427481,0.885496,-0.9,-48.900002,16.200001
1127827968.0,-352.050751,-480.957001,753.906189,-2.129771,0.610687,0.664122,-1.5,-48.600002,16.5
1128005760.0,-594.238281,-1065.429687,681.640564,-0.282443,0.526718,2.778626,-1.5,-49.050003,15.000001
1128183936.0,-367.675751,-562.5,477.539032,-6.870229,5.114504,1.129771,0.0,-49.500004,15.000001
1128363904.0,-262.207031,-558.59375,670.410095,0.610687,0.503817,0.129771,-0.3,-49.050003,16.5
1128541952.0,-631.835938,-977.539001,596.191406,-1.412214,0.076336,1.877863,-0.45,-48.900002,16.200001
1128719616.0,-539.0625,-981.445251,597.65625,-6.70229,5.251908,1.587786,0.15,-49.650002,15.450001
1128970240.0,-292.480469,-369.628876,672.851501,-3.916031,5.0,3.801527,-1.2,-48.900002,15.150001
1129147520.0,-636.71875,-1029.296875,672.851501,2.160305,1.977099,2.465649,-0.15,-48.900002,14.700001
1129324672.0,-178.222641,-347.656219,730.95697,-1.419847,-1.427481,0.366412,-0.45,-50.100002,15.150001
1130259456.0,-643.066345,-1069.335937,543.945313,-3.465649,1.847328,2.198473,0.15,-48.900002,14.700001
1130435968.0,-156.25,-304.199219,669.921814,-4.900764,3.763359,-1.244275,-0.15,-48.450001,14.700001
1130612992.0,-669.433533,-964.843689,576.171875,5.007634,-0.480916,1.007634,0.45,-49.650002,15.150001
1130791168.0,-341.308563,-822.265564,594.726563,-4.076336,5.564886,1.167939,0.0,-49.500004,15.750001
1130967936.0,-260.253906,-490.234344,494.140594,-6.328244,4.335878,-1.587786,0.75,-48.300003,14.55
1131145600.0,-443.359344,-611.816406,833.007751,-3.557252,1.29771,1.129771,0.3,-49.050003,15.3
1131324544.0,-570.800781,-742.187439,656.73822,4.427481,1.70229,1.51145,0.75,-49.050003,14.55
1131500288.0,-374.023407,-867.67572,513.183594,-1.396947,2.183206,1.946565,0.15,-48.450001,15.450001
1131674496.0,-236.32811,-488.281219,542.96875,-5.824428,5.847328,-1.099237,0.15,-48.900002,15.900001
1131850624.0,-369.140594,-462.890594,558.59375,-3.687023,3.374046,0.908397,0.75,-49.500004,14.250001
1132763008.0,-407.714813,-887.695251,753.906189,1.320611,0.961832,1.534351,0.75,-50.700001,14.55
1132937344.0,-592.285156,-791.503845,596.679688,-1.534351,1.618321,0.778626,1.65,-48.0,14.400001
1133113472.0,-310.058594,-670.898376,742.67572,0.267176,2.847328,-0.473282,0.0,-48.600002,14.55
1133364224.0,-547.363281,-591.308594,651.367126,1.419847,2.458015,0.473282,0.3,-49.050003,14.250001
1133787392.0,-322.265594,-842.285095,430.664032,-1.572519,3.496183,-0.671756,0.45,-49.200001,15.450001
1134234368.0,-689.453064,-795.410095,575.683594,2.053435,2.053435,3.175573,0.45,-49.200001,15.450001
1134728960.0,-393.554657,-436.523407,638.671875,-1.854962,-0.679389,-0.320611,0.75,-50.250004,15.000001
1135138048.0,-201.17186,-572.753906,406.738251,-6.679389,7.641222,-0.908397,1.8,-49.050003,14.55
1135626496.0,-403.808563,-406.249969,686.035095,-4.122138,3.51145,0.427481,1.95,-49.650002,13.650001
1136043648.0,-500.488251,-617.675781,508.300751,-2.89313,4.0,0.816794,0.45,-49.650002,15.450001
1137294080.0,-495.117157,-544.433594,689.453064,4.641222,1.328244,1.900763,2.55,-48.600002,14.250001
1137787776.0,-297.851563,-553.222656,742.67572,2.145038,3.198473,1.648855,2.55,-49.500004,14.55
1138217216.0,-247.070297,-646.484314,755.859314,1.694656,-1.10687,-1.801527,2.25,-48.600002,14.55
1138640256.0,-600.585938,-526.855469,666.015564,-2.694656,4.114504,2.763359,2.7,-48.450001,13.200001
1139125504.0,-626.953125,-689.453064,437.011688,-2.709924,2.412214,-0.412214,2.55,-48.300003,13.05
1139545216.0,-71.777344,-695.80072,564.941406,-0.770992,3.320611,2.664122,2.7,-48.0,14.400001
1140036352.0,-761.718689,-762.695251,787.109314,-4.259542,2.206107,-3.419847,2.7,-48.450001,13.200001
1140468480.0,-803.222595,-749.023376,787.109314,5.59542,-2.366412,-1.320611,1.2,-48.450001,13.200001
1140642560.0,-779.296814,-593.261719,794.921814,-3.167939,3.687023,-1.450382,1.95,-48.900002,13.950001
1140816384.0,-676.757751,-694.335876,668.945251,0.610687,1.137405,-1.40458,2.25,-47.400002,13.8
1141754368.0,-400.878876,-414.062469,730.468689,-0.320611,3.381679,2.900763,1.5,-48.300003,14.250001
1141925632.0,-310.058594,-810.546814,574.21875,-1.129771,5.816794,4.450382,3.3,-48.300003,14.250001
1142096768.0,-207.519516,-796.386658,747.558533,3.229008,2.618321,1.206107,3.3,-49.500004,13.8
1142269184.0,-44.921871,-903.808533,687.499939,-6.259542,9.862596,4.480916,2.55,-48.300003,13.05
1142440192.0,-303.710938,-521.972656,532.226563,1.977099,6.038168,5.465649,2.55,-48.300003,12.750001
1142612224.0,-864.746033,-523.4375,568.847656,-2.366412,1.549618,1.29771,2.4,-48.450001,12.150001
1142785536.0,-450.683563,-576.660156,698.242126,-7.221374,0.053435,-5.351145,3.15,-48.0,12.900001
1142957696.0,-151.367188,-983.886658,594.726563,-2.282443,0.526718,-4.343512,3.0,-48.300003,13.05
1143129728.0,-40.039063,-881.835876,581.542969,-1.328244,6.229008,4.458015,2.25,-47.850002,13.500001
1143303680.0,-923.339783,-630.859375,516.113281,-0.419847,3.78626,2.167939,3.0,-48.300003,14.55
1144255744.0,-678.222595,-561.523438,634.765625,-3.51145,0.732824,-5.091603,3.0,-49.050003,13.8
1144428032.0,-7.8125,-1019.531189,774.414001,-3.557252,4.08397,-1.442748,3.15,-48.450001,14.700001
1144602112.0,-277.34375,-730.468689,515.136719,-1.068702,5.564886,5.076336,2.55,-47.850002,13.8
1144774400.0,-645.507751,-414.550751,599.121094,-4.465649,7.038168,3.870229,3.3,-49.800003,13.500001
1144946816.0,-666.503845,-563.476563,583.496094,-3.145038,1.167939,-4.442748,3.6,-47.25,13.950001
1145120512.0,-264.160156,-1026.367187,630.371094,-2.59542,1.10687,-6.671756,1.95,-48.0,13.950001
1145293184.0,-140.625,-706.054626,588.378906,-2.396947,7.114504,6.473282,3.3,-49.500004,13.8
1145466240.0,-801.757751,-424.804657,721.191345,0.931298,3.78626,-1.129771,2.55,-49.050003,13.500001
1145641856.0,-160.15625,-984.86322,593.75,-0.320611,1.381679,-2.236641,3.15,-49.650002,13.650001
1145816192.0,-319.335938,-724.609314,553.222656,2.145038,6.022901,4.900764,1.95,-48.900002,13.200001
1146757248.0,-220.214828,-1070.800781,735.839783,-0.549618,1.801527,-4.908397,2.4,-48.900002,13.950001
1146933248.0,-812.499939,-581.542969,527.832031,-0.21374,5.832061,4.099236,1.95,-48.900002,12.450001
1147106944.0,-139.648438,-1004.39447,713.378845,-3.633588,5.541985,-3.900763,1.95,-48.0,13.650001
1147280896.0,-789.55072,-562.011719,563.476563,-4.801527,4.007634,-2.503817,2.25,-49.500004,13.8
1147456640.0,-24.902342,-775.878845,778.320251,-1.824427,6.671756,4.503817,1.8,-49.050003,13.500001
1147630592.0,-303.710938,-1025.878906,714.843689,-2.549618,4.335878,-0.671756,3.0,-49.500004,14.55
1147804288.0,-339.355438,-982.421814,762.695251,0.175573,5.694656,4.19084,1.95,-49.650002,13.950001
1147979264.0,-232.910141,-843.749939,764.160095,2.007634,3.427481,2.061069,2.25,-49.800003,14.250001
1148151168.0,-178.222641,-884.765564,704.589783,0.679389,6.427481,4.38168,2.7,-48.900002,13.200001
1148323456.0,-160.15625,-678.222595,585.9375,-2.931298,7.48855,4.442748,1.5,-49.800003,13.500001
1149255424.0,-346.191376,-876.464783,617.1875,-2.030534,2.48855,-1.671756,1.95,-49.650002,13.200001
1149425792.0,-257.8125,-959.472595,777.343689,1.442748,2.770992,-0.274809,1.2,-50.850002,13.950001
1149598592.0,-483.398407,-855.95697,556.640625,-6.183206,5.503817,-0.778626,1.65,-50.100002,13.650001
1149769216.0,-333.496063,-430.664032,508.789032,-2.473282,3.198473,-1.412214,1.5,-50.250004,13.500001
1149939712.0,-357.421844,-537.109375,507.812469,-1.122137,3.625954,-0.931298,0.75,-48.600002,12.3
1150111872.0,-535.15625,-388.183563,468.261688,-1.312977,0.236641,-3.045802,1.65,-48.900002,12.900001
1150282624.0,-499.023407,-386.230438,479.980438,0.89313,1.450382,-0.473282,1.65,-49.200001,13.950001
1150454016.0,-546.875,-505.371063,546.875,0.740458,3.519084,-1.557252,1.2,-48.450001,13.650001
1150626560.0,-393.066376,-397.949188,651.367126,0.427481,6.061069,0.198473,0.45,-49.200001,13.200001
1150797568.0,-307.128906,-644.042908,621.582031,-4.114504,10.969465,0.274809,0.45,-50.100002,13.950001
1151754624.0,-341.796844,-708.007751,491.699188,-4.541985,11.488549,-4.717557,-0.9,-52.050003,13.200001
1151927296.0,-659.179626,-712.402283,590.332031,5.778626,6.59542,-2.824427,-0.9,-49.200001,13.650001
1152098688.0,-418.945282,-551.757813,639.160156,6.740458,7.175572,0.343511,-1.05,-50.700001,13.05
1152270592.0,-798.828064,-585.9375,486.328094,-0.770992,9.496183,-6.770992,-2.55,-49.800003,14.55
1152446464.0,-277.34375,-645.507751,557.617188,2.633588,11.343512,-1.10687,-1.8,-52.200001,14.250001
1152619264.0,-348.144501,-1059.570312,645.01947,2.29771,9.870229,-2.076336,-1.95,-51.150002,14.400001
1152792448.0,-189.45311,-919.433533,714.355408,0.59542,10.625955,-6.862596,-3.15,-52.050003,16.200001
1152967296.0,-486.328094,-930.664001,620.117188,1.862595,7.839694,-9.557252,-3.6,-50.400002,15.900001
1153140864.0,-99.609367,-761.718689,612.304688,5.709924,11.19084,-7.816794,-3.6,-52.050003,16.200001
1153314048.0,-368.164032,-969.23822,535.15625,5.961832,11.114504,-7.89313,-8.400001,-52.050003,17.400002
1154254848.0,-168.945297,-884.277283,661.621033,2.526718,13.274809,-5.687023,-9.3,-52.050003,17.700001
1154428416.0,-380.859344,-963.867126,574.707031,6.145038,12.847328,-8.419847,-8.85,-51.150002,19.650002
1154602368.0,-238.281235,-1021.972595,743.652283,3.801527,14.931297,-8.106871,-9.6,-50.850002,19.950001
1154777472.0,-263.183594,-689.453064,547.363281,2.862595,11.465649,-8.564885,-11.1,-51.150002,19.950001
1154951040.0,-287.109375,-881.347595,696.777283,3.320611,13.633588,-11.396947,-10.950001,-50.250004,22.5
1155124608.0,-375.488251,-831.542908,544.921875,3.129771,13.305344,-10.923664,-12.6,-49.200001,21.450001
1155300480.0,-302.734375,-963.867126,697.265564,5.29771,11.725191,-12.038168,-12.150001,-51.000004,22.050001
1155474816.0,-324.218719,-901.367126,560.058594,3.954198,11.984733,-9.870229,-13.8,-50.400002,23.400002
1155650048.0,-254.882797,-963.867126,623.046875,4.992366,13.946565,-3.763359,-12.450001,-49.800003,24.0
1155826816.0,-421.874969,-943.359314,547.363281,2.839695,13.167939,-9.244275,-15.750001,-47.700001,27.900002
1156756224.0,-651.855408,-659.179626,426.269501,7.10687,13.083969,-7.145038,-16.650002,-46.200001,28.500002
1156931968.0,-488.281219,-819.335876,697.753845,9.312977,11.801527,-6.862596,-16.650002,-46.200001,30.750002
1157108480.0,-161.621078,-454.589813,685.058533,6.641222,15.977099,-6.229008,-15.900001,-46.650002,31.050001
1157284096.0,-284.667969,-627.929688,675.781189,-1.946565,16.236641,-9.877863,-16.650002,-45.450001,31.500002
1157459584.0,-471.679657,-915.039001,456.542938,5.564886,14.984733,-7.70229,-17.25,-44.850002,31.950001
1157636736.0,-586.914063,-667.968689,514.160156,6.80916,9.358779,-12.671756,-16.5,-44.550003,33.900002
1157811968.0,-409.179657,-864.257751,660.156189,9.030535,8.305344,-13.961832,-16.5,-44.550003,34.650002
1158015616.0,-371.093719,-706.054626,711.42572,9.106871,14.725191,-5.625954,-17.25,-42.900002,34.950001
1158188928.0,-249.023422,-212.402328,641.113281,3.198473,17.587786,-5.427481,-18.0,-43.350002,34.950001
1158363264.0,-401.855438,-900.878845,460.449188,-1.19084,18.244274,-5.21374,-16.200001,-38.400002,39.0
1159350912.0,-416.992157,-851.562439,433.105438,3.679389,15.152672,-9.129771,-15.450001,-37.950001,39.75
1159525120.0,-489.746063,-944.824158,639.648438,5.824428,9.625955,-10.648855,-15.150001,-36.75,40.050003
1159699072.0,-481.445282,-753.906189,630.371094,9.931297,12.526717,-5.48855,-15.450001,-36.0,40.5
1159874816.0,-338.867157,-351.074188,541.992188,4.656488,14.732824,-6.793893,-15.450001,-36.300003,42.0
1160048896.0,-207.031235,-833.496033,639.648438,3.603053,15.099236,-10.412213,-13.950001,-34.350002,42.75
1160224256.0,-285.644531,-742.187439,507.812469,4.832061,13.175572,-7.862596,-13.650001,-34.800003,42.75
1160400896.0,-355.957001,-947.265564,791.503845,5.885496,9.793893,-11.496183,-13.05,-33.75,42.150002
1160577152.0,-333.007782,-678.222595,547.363281,3.778626,13.122137,-9.053435,-10.8,-33.0,44.400002
1160753408.0,-188.476547,-959.472595,622.558594,6.015267,15.396947,-8.984733,-10.950001,-31.950001,44.25
1160931328.0,-203.124985,-756.835876,595.214844,6.08397,13.916031,-8.80916,-7.65,-27.450001,44.700001
1161854848.0,-247.558578,-1017.578064,653.808533,2.343511,16.106871,-10.832061,-8.400001,-28.650002,45.900002
1162031232.0,-339.355438,-363.769501,551.269531,9.183207,14.534351,-6.068702,-7.5,-28.800001,45.0
1162209536.0,-551.269531,-741.210876,577.148438,1.167939,15.931297,-8.458015,-5.4,-27.000002,46.200001
1162385920.0,-487.792938,-757.812439,512.695313,5.320611,12.458015,-10.885496,-3.75,-26.1,45.0
1162562688.0,-106.933586,-791.503845,647.949158,2.305344,15.282443,-8.251908,-4.5,-26.400002,46.5
1162740608.0,-299.316406,-801.26947,647.460876,8.396947,15.114504,-8.793893,-2.25,-25.35,46.800003
1162917248.0,-373.046844,-585.9375,546.386719,1.259542,15.732824,-6.519084,-2.7,-25.500002,45.900002
1163094272.0,-431.152313,-749.999939,511.718719,8.725191,11.954199,-12.503817,-0.75,-24.150002,46.050003
1163274112.0,-218.749985,-999.511658,641.113281,-1.954198,19.496183,-11.274809,0.0,-24.150002,45.300003
1163452416.0,-296.386719,-520.996094,568.359375,2.290076,16.267176,-9.206107,3.15,-22.650002,43.950001
1164444672.0,-537.597656,-699.70697,585.449219,6.839694,14.717557,-7.061069,5.4,-21.450001,42.900002
1164622848.0,-487.792938,-457.519501,433.593719,0.618321,15.312977,-8.603053,5.4,-22.650002,42.900002
1164801152.0,-221.191391,-959.960876,733.398376,7.0,12.633588,-8.137404,6.9,-23.1,42.900002
1164981504.0,-358.886688,-502.929657,485.351532,1.755725,17.137405,-10.442748,7.65,-21.450001,42.900002
1165159680.0,-740.722595,-789.55072,596.679688,7.877862,13.167939,-10.091603,8.85,-21.450001,42.450001
1165337728.0,-212.89061,-886.230408,557.128906,4.480916,13.847328,-11.664123,9.450001,-21.75,40.5
1165517440.0,-82.031242,-725.585876,616.699219,9.175572,13.366412,-6.343512,9.75,-21.75,41.550003
1165695744.0,-534.179688,-698.242126,554.6875,1.221374,16.595419,-6.824428,10.8,-21.450001,39.150002
1165874048.0,-91.308586,-495.605438,594.726563,8.389313,11.519084,-9.984733,11.700001,-22.5,40.050003
1166053504.0,-428.710907,-789.55072,707.51947,10.748092,12.282443,-12.206107,14.85,-24.300001,35.400002
1167045888.0,-361.328094,-644.042908,441.894501,-0.206107,17.564886,-8.610687,15.900001,-22.950001,33.300003
1167224064.0,-747.070251,-712.402283,627.441406,8.625955,11.091603,-9.450381,16.5,-24.300001,33.450001
1167403520.0,-306.152344,-775.878845,520.019531,1.725191,15.396947,-12.351145,16.800001,-24.300001,33.150002
1167581568.0,-221.191391,-929.199158,810.546814,11.328244,12.870229,-10.335877,16.5,-25.050001,31.200001
1167759488.0,-453.613251,-763.183533,512.695313,0.870229,15.40458,-8.221375,17.700001,-26.1,31.800001
1167939840.0,-484.374969,-532.714844,628.417969,10.877863,10.923664,-13.152672,18.6,-24.900002,31.050001
1168117888.0,-345.214813,-1002.929626,486.328094,0.977099,18.839695,-8.870229,17.700001,-26.1,30.000002
1168295936.0,-114.746086,-229.492172,687.011658,8.419847,14.59542,-5.564886,19.35,-27.300001,28.500002
1168475392.0,-732.910095,-908.203064,399.902313,4.763359,16.198473,-8.152672,18.900002,-25.650002,28.050001
1168654080.0,-555.664063,-475.585907,479.003876,-4.0,19.526718,-12.572519,18.900002,-29.700001,24.300001
1169647104.0,-231.933578,-874.511658,741.210876,13.160305,10.770992,-10.480916,18.900002,-31.950001,22.5
1169827072.0,-412.597626,-651.855408,480.957001,-0.076336,18.259542,-7.854962,19.35,-32.400002,21.300001
1170005504.0,-728.027283,-578.613281,651.367126,9.80916,14.129771,-7.938931,19.050001,-33.0,21.150002
1170184064.0,-269.042969,-936.035095,437.988251,2.206107,15.38168,-9.801527,18.300001,-33.150002,20.25
1170364288.0,-54.199215,-722.167908,733.398376,11.114504,13.961832,-6.526718,19.050001,-34.650002,19.650002
1170542848.0,-599.121094,-878.417908,409.179657,0.656489,21.465649,-7.885496,17.550001,-34.950001,19.200001
1170721280.0,-170.898422,-468.749969,694.824158,7.198473,11.78626,-13.740458,18.0,-36.600002,17.400002
1170900992.0,-359.374969,-1227.539062,572.265625,5.137404,15.503817,-9.793893,16.950001,-37.200001,17.550001
1171079296.0,-181.152328,-383.300751,695.80072,6.435114,16.862595,-5.977099,16.800001,-36.600002,17.700001
1171257216.0,-624.511719,-795.410095,601.074219,13.450381,11.091603,-10.755725,13.650001,-41.850002,13.8
1172253312.0,-235.351547,-1007.812439,576.660156,-3.007634,20.351145,-9.541985,12.900001,-42.300003,13.8
1172431744.0,-151.367188,-356.933563,601.5625,15.106871,13.19084,-6.351145,11.85,-42.900002,13.200001
1172610816.0,-819.824158,-1019.531189,453.124969,0.030534,17.687023,-8.664123,12.150001,-43.950001,13.500001
1172791552.0,53.222652,-347.167938,713.378845,6.923664,12.755725,-10.923664,10.5,-44.700001,13.500001
1172969856.0,-795.410095,-1294.433472,529.785156,6.541985,15.312977,-6.664122,10.05,-44.850002,12.150001
1173148544.0,-294.433594,-131.835938,541.992188,-2.10687,16.954199,-11.725191,8.85,-45.600002,12.450001
1173328896.0,-373.535126,-1155.761719,761.718689,13.541985,8.977099,-11.152672,8.85,-46.050003,12.450001
1173507712.0,-362.792938,-417.480438,470.214813,-3.137405,22.045801,-7.641222,7.2,-47.100002,13.05
1173686016.0,-525.390625,-674.804626,678.710876,14.320611,11.229008,-9.541985,7.2,-47.100002,14.250001
1173866368.0,-740.722595,-907.226501,381.347626,-0.19084,17.053434,-7.229008,0.75,-50.250004,13.05
1174856832.0,15.136718,-391.601532,666.992126,5.221374,10.61832,-11.221375,0.45,-50.100002,14.400001
1175036800.0,-669.433533,-1297.363159,543.457031,6.167939,17.549618,-7.664122,-1.95,-52.050003,14.700001
1175215232.0,-271.972656,-65.429688,614.257813,1.969466,17.206106,-7.412214,-1.95,-51.150002,14.400001
1175393536.0,-584.472656,-1141.113281,592.285156,14.839695,5.282443,-14.099236,-2.4,-49.650002,15.150001
1175573632.0,-185.54686,-327.148407,479.003876,-0.854962,22.38168,-7.51145,-3.3,-51.750004,15.3
1175752064.0,-772.460876,-860.351501,605.957031,14.465649,11.129771,-10.083969,-4.35,-52.350002,15.450001
1175930496.0,-342.285126,-817.382751,547.851563,-1.923664,15.801527,-13.0,-4.8,-50.700001,16.800001
1176110080.0,-76.171875,-864.746033,818.847595,11.259542,12.824428,-7.022901,-6.9,-51.600002,16.650002
