Time [ms]	ACC_X [mg]	ACC_Y [mg]	ACC_Z [mg]	GYRO_X [dps]	GYRO_Y [dps]	GYRO_Z [dps]	MAG_X [uT]	MAG_Y [uT]	MAG_Z [uT]
1047058304.0	-583.007813	-986.328064	-867.187439	1.007634	-4.480916	0.267176	30.6	-63.150002	49.950001
1047239808.0	-369.140594	-637.207031	-455.078094	-0.145038	-1.480916	-0.435115	30.900002	-63.300003	50.100002
1047419392.0	-171.874985	-403.808563	-297.851563	2.610687	-5.679389	-1.70229	30.300001	-63.600002	50.250004
1047628160.0	-483.886688	-802.734314	-621.09375	3.022901	-5.343512	-2.778626	30.450001	-63.300003	50.100002
1047805568.0	-306.152344	-669.921814	-515.625	2.427481	-2.870229	-1.229008	28.500002	-64.350006	50.550003
1048759104.0	-315.429688	-587.890625	-497.070282	-5.08397	0.969466	-2.625954	27.450001	-64.800003	50.850002
1048939776.0	-276.855469	-610.839844	-447.753876	-5.664122	2.763359	-3.587786	27.900002	-66.0	50.400002
1049117504.0	-408.691376	-712.402283	-668.45697	-6.343512	3.152672	-3.030534	27.900002	-64.800003	49.650002
1049294656.0	-380.371063	-820.80072	-738.76947	-0.389313	-4.374046	-0.015267	27.450001	-65.25	51.900002
1049473600.0	-609.863281	-982.421814	-849.121033	2.862595	-1.923664	-1.267176	26.250002	-64.350006	51.300003
1049650176.0	-486.816376	-910.64447	-738.76947	0.908397	-2.396947	-0.068702	25.500002	-65.400002	50.250004
1049824896.0	-524.902344	-992.187439	-856.933533	4.984733	-4.946565	-1.320611	25.200001	-65.400002	50.550003
1050001536.0	-483.398407	-800.781189	-656.249939	4.374046	-3.351145	-1.664122	25.200001	-66.600006	51.300003
1050176832.0	-407.226532	-738.281189	-560.058594	4.251908	-3.954198	1.122137	25.650002	-67.950005	49.650002
1050352448.0	-404.296844	-691.406189	-523.925781	3.732824	-4.396946	-1.748092	24.0	-66.150002	51.000004
1051262720.0	-591.796875	-996.58197	-866.699158	-3.816794	-0.51145	-2.442748	23.1	-66.75	50.850002
1051435776.0	-535.15625	-957.031189	-830.566345	-7.557252	3.29771	-2.946565	22.35	-66.450005	50.850002
1051607424.0	-389.648407	-716.796814	-654.785095	-7.21374	0.664122	-1.931298	21.6	-67.5	48.900002
1051779968.0	-185.54686	-421.386688	-390.136688	0.862595	-2.587786	-2.129771	23.1	-67.5	49.650002
1051950208.0	-267.089844	-492.675751	-416.503876	4.08397	-4.717557	-0.450382	21.300001	-67.950005	49.650002
1052120128.0	-547.363281	-924.804626	-759.765564	-5.030534	-0.824427	-3.709924	20.85	-68.700005	51.150002
1052291904.0	-513.183594	-942.871033	-824.218689	-7.351145	0.183206	-3.022901	21.75	-66.900002	51.300003
1052462144.0	-270.019531	-589.355469	-484.374969	-0.580153	-2.129771	-1.923664	20.550001	-67.950005	50.400002
1052632256.0	-259.765625	-479.003876	-370.117157	3.312977	-5.519084	-0.633588	21.450001	-67.350006	49.950001
1052804096.0	-513.183594	-821.777283	-659.667908	1.549618	-7.78626	-2.664122	18.0	-67.950005	48.900002
1053758208.0	-507.324188	-877.929626	-701.171814	-0.648855	1.015267	-1.160305	18.450001	-68.100006	49.950001
1053930048.0	-562.011719	-963.378845	-841.308533	-6.312977	1.977099	-4.022901	18.150002	-68.850006	48.750004
1054100480.0	-338.378876	-645.01947	-583.496094	-0.343511	-1.870229	-2.038168	17.400002	-69.300003	48.750004
1054270720.0	-247.070297	-508.789032	-338.378876	2.977099	-4.175572	-0.748092	18.0	-68.700005	49.650002
1054443136.0	-328.124969	-589.355469	-495.117157	2.877863	-3.458015	-3.580153	17.550001	-68.25	48.600002
1054613312.0	-541.015625	-964.355408	-759.277283	-7.122138	0.259542	-3.0	17.25	-69.900002	48.300003
1054783680.0	-414.550751	-758.789001	-672.851501	-5.709924	0.282443	-4.610687	17.400002	-70.050003	47.700001
1054955712.0	-219.238266	-558.105469	-444.335907	3.251908	-6.312977	-1.389313	15.6	-69.300003	47.700001
1055125760.0	-276.855469	-729.492126	-525.878906	-0.610687	-4.10687	-9.580153	14.250001	-69.0	47.100002
1055295936.0	-564.453125	-948.730408	-776.367126	1.442748	-5.778626	-3.992366	13.200001	-70.200005	46.800003
1056256128.0	-375.488251	-649.902283	-475.097626	-3.259542	-3.412214	-3.633588	11.55	-69.300003	46.200001
1056425920.0	-572.753906	-999.023376	-876.953064	-5.755725	0.412214	-6.671756	11.700001	-70.950005	45.75
1056595776.0	-306.640625	-603.027344	-545.410156	-1.694656	-4.229008	-2.389313	10.200001	-68.700005	46.050003
1056767488.0	-185.058578	-470.214813	-311.523438	0.78626	-4.954198	-2.725191	9.900001	-69.900002	44.25
1056937600.0	-462.890594	-759.765564	-617.1875	-4.946565	-3.267176	-3.923664	8.700001	-69.900002	44.550003
1057107712.0	-544.433594	-1003.906189	-884.277283	-7.473282	-1.206107	-5.603054	9.75	-68.850006	43.650002
1057279296.0	-300.292969	-635.742188	-481.445282	-1.229008	-8.641221	-4.229008	8.700001	-69.900002	43.200001
1057448704.0	-361.816376	-629.394531	-466.308563	-4.862596	-3.015267	-4.519084	8.25	-69.600006	42.600002
1057618176.0	-514.648438	-945.80072	-880.371033	-8.160305	-1.938931	-3.961832	7.5	-69.300003	42.300003
1057789504.0	-280.761719	-575.683594	-523.4375	0.335878	-6.244275	-3.274809	3.75	-67.350006	39.300003
1058757184.0	-358.886688	-660.156189	-428.710907	-2.732824	-2.854962	-2.351145	4.5	-67.800003	39.0
1058926784.0	-557.617188	-989.257751	-884.765564	-9.679389	-1.045802	-4.160306	4.95	-67.350006	37.200001
1059098560.0	-415.527313	-710.449158	-683.593689	-1.152672	-3.89313	-4.709924	3.0	-68.550003	38.550003
1059268608.0	-242.187485	-467.773407	-318.359375	0.885496	-3.725191	-6.312977	3.9	-68.25	36.600002
1059437312.0	-488.281219	-925.781189	-733.398376	-2.732824	-2.877863	-1.40458	4.2	-67.350006	37.200001
1059608320.0	-588.378906	-1013.183533	-895.996033	-4.419847	-2.19084	-1.984733	3.9	-67.950005	37.050003
1059778176.0	-262.207031	-575.683594	-410.644501	3.015267	-8.419847	0.267176	1.95	-66.900002	36.450001
1059947712.0	-430.664032	-775.390564	-622.070313	-1.954198	-3.381679	-3.19084	3.0	-66.900002	36.0
1060119232.0	-530.273438	-919.433533	-875.48822	-4.152672	-1.351145	-2.541985	2.55	-66.0	35.850002
1060288640.0	-193.35936	-359.374969	-335.937469	3.045802	-4.045802	-1.51145	2.7	-64.650002	33.900002
1061256000.0	-613.769531	-932.617126	-813.476501	-5.877862	1.641221	-0.496183	3.3	-64.050003	32.25
1061427392.0	-533.691406	-928.710876	-850.585876	-4.236641	1.030534	0.671756	1.65	-63.900002	32.100002
1061598144.0	-236.816391	-546.875	-455.566376	3.603053	-5.80916	-1.885496	2.7	-64.650002	33.600002
1061768960.0	-242.675766	-638.183594	-463.378876	3.022901	-6.572519	1.770992	2.1	-63.300003	32.550003
1061944064.0	-347.656219	-611.816406	-525.878906	3.839695	-8.297709	-2.427481	2.25	-63.150002	31.650002
1062117376.0	-473.144501	-877.929626	-681.152283	-4.70229	-1.969466	-1.70229	3.75	-62.700001	32.100002
1062290624.0	-594.238281	-951.660095	-856.445251	-3.549618	0.198473	-5.725191	2.25	-63.150002	30.6
1062465792.0	-528.320313	-941.89447	-881.835876	-3.473282	-1.061069	-2.48855	3.6	-63.300003	31.950001
1062639040.0	-306.152344	-878.417908	-737.304626	-5.282443	-1.946565	-3.396947	1.95	-63.150002	30.6
1062812352.0	-541.992188	-969.726501	-888.671814	-4.015267	-0.427481	-4.519084	3.0	-60.900002	28.800001
1063753600.0	-606.933594	-1038.574219	-942.871033	-5.610687	-1.877863	-3.290076	4.2	-61.200001	29.85
1063925888.0	-396.972626	-673.339783	-594.726563	-5.564886	4.633588	-3.419847	5.7	-60.900002	29.550001
1064100160.0	-345.703094	-676.757751	-602.539063	-4.664122	-1.984733	-3.274809	3.75	-59.400002	29.85
1064272896.0	-158.203125	-418.945282	-317.382813	0.900763	-6.572519	-0.89313	3.6	-59.550003	28.950001
1064445376.0	-253.906235	-524.414063	-481.445282	1.396947	-4.656488	-2.442748	4.35	-59.850002	27.6
1064619712.0	-335.449188	-561.035156	-381.347626	1.694656	-4.534351	-2.099237	3.45	-59.700001	28.050001
1064792576.0	-395.019501	-750.976501	-559.570313	-1.083969	-3.244275	-6.564886	4.95	-58.200001	29.1
1064965056.0	-582.519531	-922.851501	-858.398376	-1.053435	-2.984733	-5.045802	3.9	-58.050003	27.6
1065139072.0	-562.988281	-969.23822	-851.562439	-6.251908	-2.274809	-3.778626	4.35	-58.050003	28.200001
1065311488.0	-447.265594	-848.14447	-787.597595	0.145038	-5.885496	0.603053	5.85	-56.400002	26.85
1066253632.0	-573.242188	-985.839783	-828.124939	-0.480916	-3.763359	-5.015267	5.25	-55.950001	25.500002
1066429120.0	-612.304688	-951.171814	-833.496033	-6.496183	-2.0	-1.709924	5.7	-56.700001	27.000002
1066601984.0	-533.203125	-886.230408	-860.839783	-6.748092	0.824427	-3.503817	5.25	-56.250004	25.950001
1066774976.0	-333.007782	-705.566345	-650.390564	-6.923664	-1.541985	-0.564885	6.9	-55.350002	25.050001
1066950080.0	-414.550751	-721.679626	-664.062439	-4.946565	-0.381679	-2.526718	6.3	-55.950001	24.750002
1067123136.0	-285.644531	-541.992188	-392.578094	-0.572519	-7.068702	-1.091603	5.85	-56.100002	25.35
1067296064.0	-263.671875	-478.027313	-338.378876	0.641221	-1.572519	-1.78626	6.15	-55.650002	26.400002
1067470848.0	-271.972656	-597.167969	-472.656219	5.198473	-7.160306	-2.312977	6.3	-55.200001	24.750002
1067643968.0	-346.679657	-609.375	-507.812469	3.557252	-4.473282	-0.961832	6.3	-55.200001	24.750002
1067817088.0	-443.359344	-743.164001	-592.773438	1.29771	-3.877863	-2.099237	7.65	-54.600002	23.550001
1068755840.0	-328.124969	-583.007813	-405.273407	3.083969	-3.748092	-1.519084	7.95	-54.150002	23.85
1068928768.0	-391.601532	-712.402283	-568.847656	1.183206	-4.328244	-2.396947	7.35	-54.150002	24.6
1069126720.0	-249.023422	-493.652313	-437.011688	1.328244	-4.114504	-1.961832	8.400001	-53.400002	23.550001
1069298752.0	-439.453094	-769.042908	-599.609375	-1.465649	-1.068702	0.557252	8.25	-52.800003	24.450001
1069470400.0	-608.886719	-999.511658	-885.742126	-4.778626	0.587786	-3.656489	9.150001	-53.400002	23.550001
1069644480.0	-506.835907	-919.433533	-879.882751	-5.580153	2.59542	-0.671756	7.5	-53.250004	23.700001
1069816320.0	-344.726532	-631.835938	-604.492188	-5.374046	-2.335878	0.48855	9.450001	-53.850002	22.800001
1069988416.0	-255.85936	-546.386719	-492.187469	0.526718	-0.374046	-1.099237	9.0	-52.050003	22.950001
1070162304.0	-239.746078	-548.828125	-377.929657	1.045802	-5.160306	2.198473	9.900001	-53.850002	22.050001
1070334400.0	-364.257782	-643.066345	-465.332001	-0.442748	2.679389	1.045802	9.0	-53.250004	22.950001
1071256704.0	-290.039063	-551.269531	-405.273407	0.59542	0.801527	-1.374046	9.150001	-52.650002	22.800001
1071429696.0	-214.843735	-441.406219	-336.425751	1.435115	0.709924	0.763359	9.75	-52.500004	23.400002
1071603776.0	-234.863266	-518.554688	-373.046844	0.229008	1.145038	1.480916	10.35	-51.750004	23.400002
1071780480.0	-179.687485	-421.874969	-381.347626	-2.641221	4.198473	-1.396947	8.400001	-53.100002	23.550001
1071955456.0	-240.722641	-534.179688	-372.558563	-1.496183	2.29771	-0.282443	8.700001	-52.650002	22.5
1072131008.0	-242.675766	-478.515594	-379.882782	-4.244275	3.740458	0.633588	10.35	-51.300003	23.400002
1072309888.0	-336.914032	-597.167969	-561.035156	-3.412214	2.725191	1.717557	9.150001	-52.650002	22.5
1072486656.0	-521.484375	-841.796814	-812.011658	-3.038168	7.068702	1.908397	9.0	-53.250004	24.450001
1072663488.0	-534.667969	-897.949158	-809.08197	4.473282	2.076336	3.59542	9.75	-52.800003	24.150002
1072842752.0	-584.960938	-978.027283	-875.48822	5.725191	0.152672	6.610687	9.900001	-54.150002	24.6
1073758976.0	-360.351532	-590.332031	-469.238251	1.946565	3.282443	7.679389	11.55	-54.000004	24.750002
1073937536.0	-248.535141	-480.957001	-333.496063	-1.900763	7.709924	5.435114	9.900001	-54.900002	25.35
1074117632.0	-477.050751	-688.476501	-670.410095	-0.412214	6.694656	5.267176	9.150001	-55.350002	26.1
1074296320.0	-547.363281	-853.027283	-788.085876	5.458015	5.351145	0.847328	8.700001	-55.350002	25.650002
1074474368.0	-588.867188	-943.847595	-847.656189	9.702291	3.305344	6.59542	9.75	-55.500004	25.500002
1074654336.0	-407.714813	-634.277344	-559.082031	3.198473	6.015267	5.251908	10.200001	-56.850002	26.1
1074832384.0	-292.480469	-598.144531	-376.464813	0.557252	8.580153	3.839695	8.700001	-54.900002	27.150002
1075010688.0	-283.691406	-546.875	-416.015594	-0.030534	8.839695	5.305344	9.75	-55.500004	27.750002
1075191296.0	-503.906219	-836.42572	-754.39447	4.541985	3.969466	6.824428	9.150001	-56.400002	28.200001
1075369088.0	-603.515625	-934.08197	-840.33197	4.839694	7.290076	10.938931	10.650001	-58.050003	29.400002
1076354432.0	-172.851547	-399.902313	-309.570313	1.21374	11.19084	8.557252	10.200001	-58.050003	30.150002
1076534400.0	-476.562469	-685.546814	-640.625	-0.427481	11.923664	5.274809	11.1	-60.150002	31.650002
1076713088.0	-518.554688	-840.820251	-763.183533	1.885496	10.236641	3.854962	11.85	-60.450001	31.050001
1076890752.0	-466.796844	-807.617126	-801.26947	6.091603	7.709924	8.717557	10.8	-60.900002	32.100002
1077070336.0	-573.730469	-954.101501	-837.402283	9.511451	4.114504	9.450381	11.400001	-60.300003	33.0
1077248000.0	-537.597656	-883.30072	-719.726501	9.648855	3.328244	9.19084	10.950001	-59.850002	34.050003
1077426176.0	-485.839813	-737.304626	-614.257813	9.053435	6.053435	8.679389	12.450001	-61.050003	33.75
1077605632.0	-255.85936	-524.414063	-404.785126	9.022901	4.48855	9.946565	12.6	-60.450001	34.650002
1077783552.0	-271.484375	-373.046844	-342.773407	3.145038	11.419847	7.687023	12.6	-61.650002	34.650002
1077961216.0	-278.808594	-477.539032	-363.769501	9.908397	6.206107	9.984733	14.1	-62.700001	38.550003
1078957312.0	-310.058594	-524.414063	-443.847626	10.267176	7.732824	7.030534	15.150001	-63.600002	39.0
1079135488.0	-369.140594	-640.625	-411.132782	7.717557	13.030535	7.290076	14.700001	-63.000004	39.450001
1079313536.0	-333.984344	-484.374969	-378.417938	2.740458	12.435115	9.641221	14.700001	-63.750004	39.900002
1079493504.0	-244.628891	-367.675751	-364.746063	1.366412	10.358779	9.885496	16.35	-64.350006	38.550003
1079671552.0	-511.718719	-663.574158	-655.273376	0.587786	13.671756	7.541985	17.400002	-63.900002	40.050003
1079849728.0	-570.3125	-803.710876	-736.328064	0.358779	16.587786	4.633588	16.35	-64.650002	40.5
1080028800.0	-365.234344	-688.476501	-616.699219	6.503817	12.114504	7.70229	18.150002	-63.600002	41.100002
1080206208.0	-249.023422	-447.265594	-292.96875	13.946565	6.091603	7.969466	18.0	-64.5	42.0
1080383872.0	-275.878906	-547.851563	-444.335907	13.045801	8.412213	7.312977	19.200001	-63.900002	41.850002
1080563200.0	-468.749969	-669.433533	-504.394501	11.412213	8.396947	9.931297	22.35	-65.25	45.75
1081554304.0	-268.554688	-481.933563	-310.546875	14.030535	9.977099	8.61832	23.1	-64.5	46.800003
1081734016.0	-220.70311	-572.753906	-409.179657	11.862596	9.145039	9.564885	23.700001	-63.900002	44.850002
1081911424.0	-518.066406	-820.312439	-684.08197	4.015267	10.992367	8.488549	23.85	-63.750004	45.300003
1082089088.0	-583.496094	-931.640564	-938.476501	-0.877863	16.335878	7.114504	25.35	-65.25	46.050003
1082268160.0	-465.820282	-704.589783	-658.203064	6.961832	13.435115	8.801527	24.900002	-64.050003	47.100002
1082445568.0	-301.269531	-415.039032	-410.156219	14.167939	5.21374	8.900764	24.750002	-62.700001	47.400002
1082622720.0	-259.765625	-601.074219	-456.054657	10.480916	7.358778	9.320611	26.250002	-64.650002	46.950001
1082802304.0	-303.222656	-482.421844	-424.804657	11.19084	10.396947	7.244275	26.550001	-63.900002	47.700001
1082979584.0	-343.749969	-547.363281	-383.789032	6.152672	11.541985	9.053435	28.650002	-63.300003	48.300003
1083156992.0	-198.242172	-380.859344	-291.992188	6.984733	9.770992	11.045801	32.700001	-61.050003	47.850002
1084147584.0	-303.710938	-514.160156	-463.867157	1.946565	7.496183	13.251908	33.450001	-60.600002	48.300003
1084325632.0	-230.468735	-430.175751	-416.503876	1.687023	12.091603	12.137404	33.450001	-60.600002	48.600002
1084503552.0	-411.132782	-611.816406	-628.90625	2.503817	5.816794	8.900764	34.350002	-60.450001	48.0
1084683776.0	-422.851532	-690.429626	-576.660156	10.167939	2.198473	13.061069	35.850002	-60.150002	47.700001
1084861824.0	-579.101563	-811.035095	-648.92572	4.763359	6.977099	6.877862	36.300003	-58.050003	48.600002
1085040128.0	-439.941376	-588.867188	-629.882813	-0.29771	11.183207	9.824428	35.550003	-58.350002	48.600002
1085220224.0	-325.683563	-449.218719	-455.566376	2.244275	8.580153	7.160306	36.0	-58.050003	46.800003
1085398272.0	-557.617188	-766.11322	-754.39447	3.854962	8.603053	2.610687	38.25	-57.600002	47.850002
1085576320.0	-594.726563	-1031.25	-939.453064	5.91603	4.847328	6.458015	37.5	-58.800003	48.300003
1085756544.0	-388.183563	-574.21875	-427.734344	4.389313	4.900764	2.473282	37.5	-55.350002	47.850002
1086750848.0	-257.324219	-365.722626	-317.382813	-0.21374	7.229008	0.068702	39.0	-57.600002	48.300003
1086929408.0	-390.136688	-646.972595	-653.320251	3.229008	6.0	-2.59542	38.400002	-56.250004	47.400002
1087109632.0	-596.679688	-1050.292969	-956.054626	5.694656	0.687023	0.938931	39.900002	-56.700001	46.950001
1087288320.0	-385.742157	-724.609314	-545.410156	2.824427	0.938931	0.961832	39.0	-56.100002	47.550003
1087466880.0	-228.027328	-435.058563	-436.035126	-0.412214	3.167939	0.099237	38.25	-57.300003	47.850002
1087647744.0	-659.179626	-987.792908	-929.199158	3.442748	0.671756	-2.122137	38.400002	-55.500004	46.950001
1087826304.0	-445.312469	-753.906189	-651.855408	4.129771	-0.70229	1.679389	38.700001	-57.000004	47.700001
1088004992.0	-276.855469	-435.546844	-375.488251	-0.396947	3.709924	-2.290076	38.400002	-55.950001	45.900002
1088185344.0	-396.484344	-664.55072	-715.33197	-1.206107	3.603053	-1.877863	38.700001	-57.450001	47.700001
1088363904.0	-569.335938	-1076.171875	-974.609314	0.679389	-2.091603	0.824427	38.700001	-57.000004	47.700001
1089358592.0	-389.648407	-735.351501	-574.21875	1.59542	-2.603053	0.320611	38.25	-57.300003	47.550003
1089538688.0	-224.121078	-362.792938	-275.390625	-2.885496	-0.587786	0.625954	37.650002	-57.450001	47.700001
1089717248.0	-383.789032	-647.949158	-665.039001	1.29771	-1.946565	-3.267176	36.900002	-57.000004	48.450001
1089896192.0	-508.789032	-1043.457031	-914.55072	2.755725	-0.366412	-6.007634	37.200001	-56.700001	48.450001
1090076544.0	-269.53125	-520.507813	-434.570282	-1.648855	0.427481	-1.549618	37.800003	-58.050003	48.300003
1090255360.0	-312.5	-634.765625	-585.449219	1.099237	-1.641221	-1.961832	37.050003	-58.800003	48.900002
1090458240.0	-230.957016	-583.007813	-568.359375	-5.122138	1.022901	-4.259542	36.75	-58.350002	50.400002
1090635392.0	-296.386719	-446.289032	-470.703094	-3.938931	-2.465649	-5.267176	37.800003	-58.800003	48.900002
1090812800.0	-411.132782	-784.179626	-613.28125	2.068702	-6.801527	-2.007634	36.75	-58.050003	48.600002
1090992512.0	-518.554688	-768.554626	-596.679688	-12.099236	0.89313	-6.114504	36.75	-59.850002	49.350002
1091957760.0	-326.660126	-504.882782	-521.972656	-5.0	-6.206107	-4.946565	33.900002	-60.150002	48.750004
1092136960.0	-418.945282	-840.33197	-650.390564	1.832061	-11.221375	-2.687023	33.900002	-61.200001	51.000004
1092314240.0	-458.496063	-733.886658	-576.171875	-3.183206	-5.763359	-4.78626	33.450001	-60.600002	50.400002
1092491520.0	-280.273438	-609.863281	-578.125	-9.610687	-2.267176	-5.496183	31.200001	-61.500004	49.650002
1092670848.0	-392.089813	-625.488281	-598.632813	-2.534351	-6.503817	-6.938931	32.100002	-62.700001	49.950001
1092849280.0	-504.882782	-965.33197	-754.882751	-1.603053	-9.519084	-4.763359	31.35	-61.950001	50.250004
1093027584.0	-434.082001	-812.98822	-705.078064	-6.931298	-1.610687	-8.412213	30.900002	-62.550003	49.650002
1093208576.0	-262.695313	-470.214813	-427.246063	-2.778626	-6.236641	-5.603054	30.6	-63.150002	49.500004
1093386752.0	-432.128876	-837.890564	-602.050781	2.740458	-9.839695	-6.61832	28.650002	-64.5	50.850002
1093565056.0	-505.859344	-829.589783	-603.027344	-0.381679	-10.641221	-1.839695	26.250002	-64.650002	48.750004
1094557440.0	-323.242157	-704.101501	-616.699219	-5.61832	-4.343512	-9.396947	24.6	-65.25	48.900002
1094734080.0	-156.738281	-537.109375	-429.199188	-6.137404	-3.839695	-5.664122	23.85	-66.450005	48.900002
1094911104.0	-312.011719	-601.5625	-565.917969	-2.145038	-6.923664	-5.549618	23.700001	-65.400002	49.500004
1095090048.0	-655.761658	-1045.410156	-930.664001	-1.045802	-6.564886	-4.274809	23.1	-67.5	48.300003
1095266944.0	-441.894501	-792.968689	-639.160156	-2.625954	-9.778625	-2.412214	21.75	-65.100006	48.750004
1095443968.0	-258.300781	-533.203125	-396.972626	-6.473282	-7.80916	-6.320611	22.800001	-65.700005	48.300003
1095622912.0	-327.148407	-626.464844	-645.996033	-10.412213	-1.687023	-6.961832	21.300001	-66.75	47.550003
1095799936.0	-495.117157	-919.433533	-787.109314	-0.89313	-10.396947	-4.099236	19.5	-66.450005	46.800003
1095977344.0	-555.175781	-953.124939	-733.886658	-2.442748	-10.145039	-6.10687	19.050001	-64.800003	47.850002
1096156800.0	-259.765625	-623.046875	-554.199219	-4.770992	-8.175572	-5.587786	15.6	-67.350006	44.100002
1097149056.0	-288.574219	-616.699219	-602.539063	-11.343512	-2.549618	-5.687023	14.250001	-67.5	43.950001
1097326848.0	-232.42186	-471.191376	-412.597626	-4.671756	-8.045801	-7.816794	12.450001	-66.0	43.5
1097506432.0	-499.511688	-929.687439	-709.960876	0.045802	-9.137404	-4.961832	13.05	-66.600006	43.650002
1097683456.0	-451.171844	-987.792908	-881.347595	0.931298	-9.137404	-7.59542	14.250001	-66.75	42.75
1097861120.0	-325.683563	-672.851501	-517.578125	-5.282443	-10.824428	-5.641222	10.200001	-66.75	42.450001
1098040448.0	-214.355453	-558.105469	-456.054657	-10.488549	-5.198473	-8.251908	10.950001	-66.0	40.950001
1098217984.0	-446.289032	-753.906189	-729.003845	-4.992366	-8.038168	-4.10687	10.950001	-65.700005	40.200001
1098395392.0	-382.812469	-819.335876	-597.65625	1.290076	-14.801527	-7.29771	9.900001	-66.0	39.450001
1098574464.0	-295.898438	-673.339783	-416.015594	-4.160306	-8.389313	-9.656488	9.450001	-64.050003	39.150002
1098751360.0	-309.082031	-662.597595	-645.507751	-6.870229	-14.412213	-3.496183	6.75	-63.600002	34.200001
1099740288.0	-254.882797	-388.671844	-314.941406	-6.038168	-5.885496	-13.221375	6.15	-60.300003	34.050003
1099918976.0	-310.058594	-694.335876	-520.996094	-7.40458	-10.755725	-3.656489	6.9	-61.500004	33.300003
1100095744.0	-400.390594	-672.36322	-586.914063	-13.076336	-4.656488	-8.145039	5.4	-60.600002	32.550003
1100272640.0	-382.324188	-813.964783	-790.527283	-7.793893	-3.221374	-12.992367	5.7	-60.450001	31.050001
1100451200.0	-338.378876	-673.339783	-702.636658	-9.267176	-10.770992	-4.572519	6.75	-59.700001	30.300001
1100626560.0	-333.007782	-711.42572	-731.445251	-8.137404	-5.152672	-11.061069	6.0	-59.400002	31.35
1100802304.0	-522.460938	-1045.410156	-1032.714844	-0.847328	-8.984733	-9.122137	5.7	-58.500004	29.1
1100979840.0	-426.269501	-851.562439	-593.75	-9.938931	-9.694656	-5.824428	6.75	-58.950001	28.500002
1101155328.0	-424.804657	-673.828064	-540.039063	-5.435114	-4.717557	-9.21374	5.4	-58.050003	28.200001
1101330816.0	-446.289032	-1070.800781	-967.773376	-4.358778	-12.167939	-7.801527	5.4	-52.650002	24.6
1102253568.0	-188.476547	-691.89447	-494.140594	-3.923664	-5.152672	-13.648855	6.9	-53.100002	24.300001
1102429440.0	-524.902344	-747.070251	-729.980408	-0.274809	-15.580153	-1.152672	7.8	-54.000004	22.650002
1102606720.0	-461.425751	-728.515564	-621.09375	-4.549618	-5.251908	-12.297709	7.35	-50.400002	22.800001
1102782208.0	-170.410141	-344.726532	-249.999985	-11.748092	-8.091603	-4.221374	8.55	-52.050003	21.900002
1102957184.0	-371.582001	-798.828064	-770.01947	-1.801527	-7.557252	-9.717557	7.35	-50.400002	20.25
1103134720.0	-249.023422	-735.839783	-608.886719	-2.40458	-14.709924	-3.267176	9.3	-50.550003	20.400002
1103309696.0	-421.874969	-780.761658	-559.082031	3.267176	-10.801527	-15.740458	10.05	-48.300003	20.85
1103484544.0	-339.843719	-742.67572	-615.234375	-10.503817	-8.770992	-2.89313	10.8	-48.300003	20.1
1103661312.0	-308.105469	-626.464844	-674.316345	-1.572519	-5.854962	-14.076336	11.85	-48.300003	19.650002
1103836416.0	-340.332001	-691.406189	-493.652313	-4.442748	-5.236641	-11.687023	13.35	-44.100002	19.050001
1104752384.0	-375.976532	-771.484314	-634.765625	-7.183206	-8.511451	-1.40458	13.650001	-44.850002	17.550001
1104929152.0	-408.203094	-652.343689	-556.640625	-4.61832	-3.022901	-9.114504	13.950001	-44.550003	17.400002
1105103488.0	-330.078094	-748.535095	-587.890625	-3.854962	-14.328244	-2.083969	14.400001	-44.400002	17.550001
1105278720.0	-470.703094	-691.89447	-651.367126	-5.099236	-9.709924	-7.038168	15.900001	-44.400002	19.35
1105455360.0	-368.652313	-653.320251	-523.925781	-4.244275	-1.938931	-8.312977	15.900001	-42.900002	17.25
1105629824.0	-350.585907	-755.859314	-679.687439	-9.137404	-4.076336	-3.40458	15.900001	-41.700001	17.550001
1105805184.0	-373.535126	-562.5	-518.066406	-7.450382	-5.51145	-3.541985	17.25	-42.0	16.950001
1105982848.0	-349.609344	-589.84375	-560.058594	-7.679389	-4.870229	-3.167939	18.150002	-41.400002	16.800001
1106158592.0	-336.425751	-590.332031	-537.109375	-7.290076	-4.763359	-2.480916	17.700001	-40.950001	16.800001
1106333696.0	-397.460907	-638.183594	-588.867188	0.549618	-11.687023	-2.641221	20.85	-40.050003	16.200001
1107253376.0	-389.160126	-624.511719	-386.718719	0.748092	-8.21374	-7.335878	21.300001	-38.850002	17.700001
1107428608.0	-433.593719	-681.152283	-500.488251	0.59542	-11.030535	-3.870229	22.050001	-39.300003	16.200001
1107603840.0	-331.542938	-687.499939	-578.125	-4.137404	-7.847328	-2.282443	21.300001	-39.300003	16.650002
1107780736.0	-350.585907	-569.824219	-499.511688	-3.40458	-3.603053	-7.114504	23.85	-39.600002	16.200001
1107955840.0	-348.632782	-709.960876	-534.179688	-2.839695	-3.900763	-9.40458	22.950001	-39.150002	17.25
1108131072.0	-437.499969	-824.218689	-641.113281	-3.923664	-7.099236	-4.198473	25.35	-38.550003	16.950001
1108308608.0	-380.859344	-713.378845	-591.796875	-3.59542	-7.312977	-2.129771	25.200001	-37.950001	16.050001
1108483840.0	-312.011719	-652.343689	-587.402344	-5.167939	-7.206107	-2.053435	25.800001	-38.25	17.550001
